# Segment list file created Sun May 04 05:18:18 PM CDT 2008 by siemens on serenity.phys.uwm.edu
# Input: web-based segment information (run S5, ifos L1)
# L1 segment info extracted from seg_cit at 893865614
# Don't analyze data with the following flags: L1:AS_TRIGGER:v1 L1:AS_TRIGGER:v2 L1:AS_TRIGGER:v3 L1:AS_TRIGGER:v10 L1:AS_TRIGGER:v11 L1:AS_TRIGGER:v99 L1:ASC_Overflow:v0 L1:ASC_Overflow:v1 L1:ASC_Overflow:v10 L1:ASC_Overflow:v99 L1:ASI_CORR_OVERFLOW:v0 L1:ASI_CORR_OVERFLOW:v1 L1:ASI_CORR_OVERFLOW:v2 L1:ASI_CORR_OVERFLOW:v3 L1:ASI_CORR_OVERFLOW:v10 L1:ASI_CORR_OVERFLOW:v99 L1:BAD_SENSING:v1 L1:BAD_SENSING:v10 L1:BAD_SENSING:v99 L1:BAD_SERVO:v1 L1:BAD_SERVO:v10 L1:BAD_SERVO:v99 L1:CALIB_BAD_COEFFS_60:v1 L1:CALIB_BAD_COEFFS_60:v2 L1:CALIB_BAD_COEFFS_60:v10 L1:CALIB_BAD_COEFFS_60:v99 L1:CALIB_DROPOUT_1SAMPLE:v1 L1:CALIB_DROPOUT_1SAMPLE:v2 L1:CALIB_DROPOUT_1SAMPLE:v3 L1:CALIB_DROPOUT_1SAMPLE:v4 L1:CALIB_DROPOUT_1SAMPLE:v10 L1:CALIB_DROPOUT_1SAMPLE:v11 L1:CALIB_DROPOUT_1SAMPLE:v99 L1:CALIB_DROPOUT_1SEC:v2 L1:CALIB_DROPOUT_1SEC:v3 L1:CALIB_DROPOUT_1SEC:v4 L1:CALIB_DROPOUT_1SEC:v10 L1:CALIB_DROPOUT_1SEC:v11 L1:CALIB_DROPOUT_1SEC:v99 L1:CALIB_DROPOUT_AWG_STUCK:v1 L1:CALIB_DROPOUT_AWG_STUCK:v3 L1:CALIB_DROPOUT_AWG_STUCK:v4 L1:CALIB_DROPOUT_AWG_STUCK:v10 L1:CALIB_DROPOUT_AWG_STUCK:v11 L1:CALIB_DROPOUT_AWG_STUCK:v99 L1:CALIB_DROPOUT_BN:v1 L1:CALIB_DROPOUT_BN:v10 L1:CALIB_DROPOUT_BN:v99 L1:CALIB_GLITCH_ZG:v1 L1:CALIB_GLITCH_ZG:v3 L1:CALIB_GLITCH_ZG:v4 L1:CALIB_GLITCH_ZG:v10 L1:CALIB_GLITCH_ZG:v11 L1:CALIB_GLITCH_ZG:v99 L1:CORRUPTED_RDS_C03_LX:v10 L1:CORRUPTED_RDS_C03_LX:v99 L1:INVALID_DARMERR:v1 L1:INVALID_DARMERR:v10 L1:INVALID_DARMERR:v99 L1:MASTER_OVERFLOW_LSC:v1 L1:MASTER_OVERFLOW_LSC:v10 L1:MASTER_OVERFLOW_LSC:v11 L1:MASTER_OVERFLOW_LSC:v99 L1:MISSING_RDS_C03_L2:v1 L1:MISSING_RDS_C03_L2:v10 L1:MISSING_RDS_C03_L2:v11 L1:MISSING_RDS_C03_L2:v99 L1:MISSING_RDS_LEVEL_1:v1 L1:MISSING_RDS_LEVEL_1:v10 L1:MISSING_RDS_LEVEL_1:v11 L1:MISSING_RDS_LEVEL_1:v99 L1:NO_CALIB_LINE:v1 L1:NO_CALIB_LINE:v10 L1:NO_CALIB_LINE:v11 L1:NO_CALIB_LINE:v99 L1:OUT_OF_LOCK:v1 L1:OUT_OF_LOCK:v10 L1:OUT_OF_LOCK:v11 L1:OUT_OF_LOCK:v99 L1:PRE_LOCKLOSS_30_SEC:v1 L1:PRE_LOCKLOSS_30_SEC:v10 L1:PRE_LOCKLOSS_30_SEC:v11 L1:PRE_LOCKLOSS_30_SEC:v99 L1:SEVERE_LSC_OVERFLOW:v1 L1:SEVERE_LSC_OVERFLOW:v2 L1:SEVERE_LSC_OVERFLOW:v3 L1:SEVERE_LSC_OVERFLOW:v10 L1:SEVERE_LSC_OVERFLOW:v99
# Total duration of segments to be analyzed: 39447612
#seg    start      stop    duration
 175  817652638  817661773   9135
 176  817692013  817694621   2608
 176  817694624  817696172   1548
 176  817696175  817698553   2378
 177  817700009  817700159    150
 178  817704087  817705519   1432
 178  817705522  817719064  13542
 179  817720684  817748053  27369
 180  817750205  817750487    282
 181  817755360  817769293  13933
 182  817771268  817771751    483
 183  817773011  817775663   2652
 183  817775666  817778285   2619
 183  817778288  817781893   3605
 184  817784015  817799376  15361
 184  817799379  817803081   3702
 184  817803084  817803416    332
 185  817804811  817814029   9218
 185  817814032  817816072   2040
 185  817816075  817817221   1146
 186  817853794  817854446    652
 186  817854449  817855693   1244
 187  817856616  817857960   1344
 187  817857964  817859403   1439
 187  817859407  817859971    564
 187  817859974  817860045     71
 187  817860049  817860373    324
 188  817861292  817861399    107
 188  817861404  817861568    164
 188  817861571  817864596   3025
 188  817864601  817865322    721
 188  817865325  817865475    150
 188  817865478  817866803   1325
 188  817866806  817868535   1729
 188  817868538  817869464    926
 188  817869469  817869762    293
 188  817869765  817869865    100
 188  817869868  817873653   3785
 189  817874685  817875852   1167
 189  817875855  817878027   2172
 189  817878030  817878716    686
 189  817878719  817879093    374
 190  817881058  817890898   9840
 191  817892173  817897191   5018
 191  817897194  817900442   3248
 192  817901092  817901345    253
 192  817901348  817901473    125
 193  817902729  817908627   5898
 193  817908630  817908725     95
 194  817909481  817909485      4
 194  817909488  817909633    145
 195  817981689  817994009  12320
 195  817994012  817994746    734
 195  817994750  817995472    722
 196  818049731  818054478   4747
 197  818059500  818060389    889
 198  818061390  818065004   3614
 199  818066420  818071033   4613
 200  818075386  818076390   1004
 200  818076393  818079707   3314
 200  818079711  818079733     22
 201  818080534  818082537   2003
 202  818160753  818161274    521
 203  818167494  818167523     29
 203  818167526  818168380    854
 203  818168384  818168402     18
 203  818168405  818169973   1568
 204  818205685  818206906   1221
 204  818206909  818208569   1660
 204  818208572  818226268  17696
 205  818229819  818234089   4270
 206  818234465  818239508   5043
 207  818239675  818239678      3
 208  818240975  818242454   1479
 209  818242600  818244350   1750
 209  818244353  818245137    784
 210  818245878  818248182   2304
 211  818248370  818258405  10035
 212  818258579  818259563    984
 212  818259568  818259613     45
 213  818264053  818265113   1060
 214  818265678  818266303    625
 215  818267513  818279085  11572
 216  818281052  818281681    629
 217  818281875  818291914  10039
 218  818291961  818292274    313
 219  818292642  818293163    521
 220  818294381  818296048   1667
 221  818296369  818301908   5539
 222  818301942  818302164    222
 223  818302218  818312674  10456
 224  818317449  818318863   1414
 225  818322137  818324116   1979
 226  818325301  818326333   1032
 227  818327574  818328411    837
 228  818333533  818334253    720
 229  818339221  818339593    372
 230  818340312  818341867   1555
 231  818343501  818346272   2771
 232  818346284  818347813   1529
 233  818360206  818363359   3153
 234  818363557  818371438   7881
 235  818373732  818383736  10004
 236  818385632  818391558   5926
 237  818391582  818393767   2185
 238  818395604  818398869   3265
 239  818398913  818409485  10572
 240  818410639  818419550   8911
 240  818419554  818419933    379
 241  818422070  818426366   4296
 241  818426369  818426724    355
 241  818426730  818427085    355
 241  818427090  818427133     43
 242  818468830  818470063   1233
 242  818470066  818471682   1616
 242  818471685  818474746   3061
 243  818475835  818480339   4504
 244  818491814  818494948   3134
 244  818494951  818495053    102
 245  818495790  818504233   8443
 246  818504914  818514328   9414
 246  818514331  818515033    702
 247  818551280  818551512    232
 248  818551528  818552543   1015
 248  818552546  818553966   1420
 248  818553969  818554564    595
 248  818554567  818578213  23646
 248  818578247  818578248      1
 249  818578314  818586334   8020
 249  818586338  818586373     35
 250  818587453  818600794  13341
 250  818600801  818601853   1052
 251  818602437  818605735   3298
 251  818605739  818605758     19
 251  818605766  818605774      8
 251  818605777  818605779      2
 251  818605782  818605784      2
 251  818605788  818605808     20
 251  818605811  818605858     47
 251  818605861  818605931     70
 251  818605964  818605966      2
 252  818606649  818610493   3844
 253  818610640  818610658     18
 254  818610666  818611084    418
 254  818611087  818611197    110
 254  818611201  818611643    442
 254  818611646  818612066    420
 254  818612069  818612528    459
 254  818612532  818612811    279
 254  818612814  818613434    620
 254  818613437  818614729   1292
 254  818614732  818615567    835
 254  818615570  818615593     23
 255  818618136  818621233   3097
 256  818621933  818623687   1754
 256  818623690  818623787     97
 257  818624315  818624473    158
 258  818625923  818631804   5881
 259  818633808  818634013    205
 260  818634525  818637656   3131
 261  818638317  818639053    736
 261  818639066  818639067      1
 262  818639187  818639517    330
 263  818639658  818640003    345
 264  818640140  818641013    873
