# seg	start    	stop     	duration
1013	969137602	969138167	565
1014	969138172	969138684	512
1015	969138699	969155599	16900
1016	969155846	969156370	524
1017	969156376	969156888	512
1018	969156903	969159338	2435
1019	969159526	969160210	684
1020	969160215	969160275	60
1021	969160659	969160699	40
1022	969161368	969161409	41
1023	969161744	969161790	46
1024	969162180	969162245	65
1025	969163289	969163361	72
1026	969163472	969163514	42
1027	969163715	969163719	4
1028	969163876	969163916	40
1029	969163976	969164612	636
1030	969164618	969164653	35
1031	969165238	969165868	630
1032	969165874	969166386	512
1033	969166401	969167502	1101
1034	969167831	969170069	2238
1035	969170074	969170606	532
1036	969170621	969178294	7673
1037	969178583	969179054	471
1038	969179058	969179571	513
1039	969179586	969206216	26630
1040	969206938	969207025	87
1041	969208032	969208036	4
1042	969208209	969208287	78
1043	969208811	969208970	159
1044	969210366	969210419	53
1045	969211982	969212299	317
1046	969212380	969212442	62
1047	969212533	969213456	923
1048	969213479	969213891	412
1049	969214077	969214600	523
1050	969214606	969215119	513
1051	969215134	969217252	2118
1052	969217666	969217743	77
1053	969218062	969218189	127
1054	969218457	969219203	746
1055	969219209	969219719	510
1056	969219734	969222184	2450
1057	969222335	969222643	308
1058	969222732	969223335	603
1059	969223341	969223850	509
1060	969223865	969226900	3035
1061	969227070	969227098	28
1062	969227161	969227243	82
1063	969227388	969227949	561
1064	969227955	969228509	554
1065	969228524	969228558	34
1066	969228577	969228682	105
1067	969228742	969232378	3636
1068	969233463	969234005	542
1069	969234010	969234332	322
1070	969235626	969236581	955
1071	969236590	969237103	513
1072	969237118	969238492	1374
1073	969238844	969238847	3
1074	969239183	969239741	558
1075	969239747	969240260	513
1076	969240275	969240618	343
1077	969240894	969240896	2
1078	969241250	969242093	843
1079	969242099	969242138	39
1080	969242417	969242797	380
1081	969242803	969243314	511
1082	969243329	969255351	12022
1083	969255803	969255806	3
1084	969255990	969255994	4
1085	969256120	969256283	163
1086	969256338	969256974	636
1087	969256984	969257567	583
1088	969257582	969288249	30667
1089	969289088	969289985	897
1090	969289989	969290499	510
1091	969290514	969295721	5207
1092	969297662	969298441	779
1093	969298445	969298956	511
1094	969298971	969302488	3517
1095	969303076	969303144	68
1096	969304146	969304213	67
1097	969304345	969304399	54
1098	969305859	969305922	63
1099	969306298	969307204	906
1100	969307220	969307735	515
1101	969307750	969317652	9902
1102	969320759	969321337	578
1103	969321342	969321862	520
1104	969321877	969329856	7979
1105	969330747	969330748	1
1106	969330756	969331594	838
1107	969331601	969332113	512
1108	969332128	969343652	11524
1109	969343826	969344348	522
1110	969344353	969344865	512
1111	969344880	969380026	35146
1112	969380135	969380207	72
1113	969380245	969380764	519
1114	969380770	969381077	307
1115	969381229	969381672	443
1116	969381681	969382197	516
1117	969382212	969387509	5297
1118	969387754	969388236	482
1119	969388241	969388757	516
1120	969388772	969390739	1967
1121	969391206	969391845	639
1122	969391852	969392365	513
1123	969392380	969424027	31647
1124	969424293	969424361	68
1125	969424455	969424990	535
1126	969424995	969425514	519
1127	969425529	969451891	26362
1128	969453521	969454296	775
1129	969454304	969454823	519
1130	969454838	969506064	51226
1131	969506561	969506631	70
1132	969506888	969507585	697
1133	969507591	969508109	518
1134	969508124	969517817	9693
