# Veto file created  Tue Jul 29 19:16:05 CDT 2008 by mab on antigone.Physics.Carleton.edu
# DQ segments info stored in VDB https://pub7.virgo.infn.it/VDB/main.php
####################################################################################
## NAME:	 COMBINED LIST: V1:BMS_FFV_BRMS_100_300HZ_4HZ[VSR1_V1]{0,0}+V1:BMS_FFV_HACR_39[VSR1_V1]{0,0}+V1:COIL_CAL_NEWE_SAT_10S[VSR1_V1]{0,0}+V1:COIL_NEWE_SAT_10S[VSR1_V1]{0,0}+V1:EARTHQUAKE[VSR1_V1]{0,0}+V1:EOL_QRATE[VSR1_V1]{0,0}+V1:GROUND_50HZ[VSR1_V1]{0,0}+V1:HREC_MISS_VH2[VSR1_V1]{-5,5}+V1:IBZ_BRMS_600_700HZ[VSR1_V1]{0,0}+V1:IBZ_BRMS_60_300HZ[VSR1_V1]{0,0}+V1:LC_LIGHT_NIWI[VSR1_V1]{0,0}+V1:MISSAMPLES[VSR1_V1]{0,0}+V1:POWER_STAB_OFF[VSR1_V1]{0,0}+V1:SEDETBREW_BRMS_60_250HZ[VSR1_V1]{0,0}+V1:SETOIN01_BRMS_60_250HZ[VSR1_V1]{0,0}+V1:SSFS_CORR_SAT[VSR1_V1]{0,0}#
## COVERAGE:	 2219182.00
####################################################################################
#INDEX	TIMESTART	TIMESTOP	DURATION #
768	863758234	863758235	1	
769	863758377	863758379	2	
770	863758466	863758469	3	
771	863758757	863758758	1	
772	863759109	863759111	2	
773	863759272	863759273	1	
774	863759720	863759721	1	
775	863759737	863759738	1	
776	863759785	863759787	2	
777	863759935	863759937	2	
778	863760318	863760320	2	
779	863760438	863760439	1	
780	863760588	863760590	2	
781	863760624	863760625	1	
782	863760896	863760897	1	
783	863760926	863760927	1	
784	863760964	863760966	2	
785	863761014	863761015	1	
786	863761675	863761676	1	
787	863761784	863761785	1	
788	863762024	863762025	1	
789	863762102	863762103	1	
790	863762117	863762118	1	
791	863762120	863762121	1	
792	863762639	863762640	1	
793	863762994	863762995	1	
794	863763003	863763004	1	
795	863763357	863763358	1	
796	863764193	863764194	1	
797	863764355	863764356	1	
798	863765496	863765497	1	
799	863765514	863765515	1	
800	863765526	863765527	1	
801	863765650	863765651	1	
802	863765776	863765777	1	
803	863766218	863766219	1	
804	863766229	863766230	1	
805	863766630	863766631	1	
806	863766638	863766639	1	
807	863766708	863766709	1	
808	863766841	863766842	1	
809	863766945	863766946	1	
810	863767897	863767898	1	
811	863767954	863767955	1	
812	863767998	863767999	1	
813	863768063	863768064	1	
814	863768382	863768383	1	
815	863768430	863768431	1	
816	863769000	863769001	1	
817	863769100	863769101	1	
818	863769226	863769227	1	
